Order Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Date
01-10-2017,Jamie Kunitz,Consumer,United States,Hialeah,Florida,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336,2017,10,1
12-02-2017,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,0,175.5156,2017,2,12
12-02-2017,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824,2017,2,12
13-11-2017,Philisse Overcash,Home Office,United States,Seattle,Washington,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,0,7.2298,2017,11,13
26-04-2015,Marc Harrigan,Home Office,United States,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,5,0,6.206,2015,4,26
26-04-2015,Marc Harrigan,Home Office,United States,Los Angeles,California,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,2,0,5.796,2015,4,26
11-08-2016,Philisse Overcash,Home Office,United States,New York City,New York,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,11.96,2,0,3.1096,2016,8,11
11-08-2016,Philisse Overcash,Home Office,United States,New York City,New York,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138,2,0,34.5,2016,8,11
27-11-2017,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.2,14.595,2017,11,27
27-11-2017,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534,2017,11,27
28-10-2017,Victoria Brennan,Corporate,United States,Rochester,New York,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68,2017,10,28
29-12-2015,Michael Granlund,Home Office,United States,Saint Charles,Illinois,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,3,0.6,-4.8048,2015,12,29
10-09-2016,Bobby Odegard,Consumer,United States,New York City,New York,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0,2.0672,2016,9,10
02-10-2018,Chad McGuire,Consumer,United States,San Francisco,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364,2018,10,2
02-10-2018,Chad McGuire,Consumer,United States,San Francisco,California,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015,2018,10,2
11-09-2017,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91,2017,9,11
11-09-2017,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.736,4,0.2,7.2576,2017,9,11
11-09-2017,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,2.99,2017,9,11
02-06-2017,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.8828,2017,6,2
02-06-2017,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224,2017,6,2
02-06-2017,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,2017,6,2
15-10-2018,Marc Crier,Consumer,United States,Camarillo,California,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,3,0,7.2177,2018,10,15
27-09-2016,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,5,0,4.756,2016,9,27
27-09-2016,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0,12.4416,2016,9,27
03-05-2016,Lena Cacioppo,Consumer,United States,San Francisco,California,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0,2.5578,2016,5,3
03-05-2016,Lena Cacioppo,Consumer,United States,San Francisco,California,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,2,0.2,21.8736,2016,5,3
03-05-2016,Lena Cacioppo,Consumer,United States,San Francisco,California,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,0,122.3856,2016,5,3
03-05-2016,Lena Cacioppo,Consumer,United States,San Francisco,California,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488,2016,5,3
09-01-2018,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,3,0.7,-228.7425,2018,1,9
27-01-2018,Toby Gnade,Consumer,United States,New York City,New York,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0,35.8644,2018,1,27
02-09-2018,Mick Crebagga,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2,-7.119,2018,9,2
14-07-2017,Raymond Buch,Consumer,United States,San Francisco,California,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173,2017,7,14
14-07-2017,Raymond Buch,Consumer,United States,San Francisco,California,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0,50.0346,2017,7,14
14-07-2017,Raymond Buch,Consumer,United States,San Francisco,California,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0,10.164,2017,7,14
24-02-2018,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725,2018,2,24
24-02-2018,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.4675,2018,2,24
20-07-2015,Roger Demir,Consumer,United States,San Francisco,California,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,6,0.2,30.2778,2015,7,20
20-07-2015,Roger Demir,Consumer,United States,San Francisco,California,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0,10.7301,2015,7,20
13-03-2018,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0,15.44,2018,3,13
13-03-2018,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0,120.9416,2018,3,13
13-03-2018,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0,12.4752,2018,3,13
08-03-2017,Giulietta Baptist,Consumer,United States,New York City,New York,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,44.304,2017,3,8
08-03-2017,Giulietta Baptist,Consumer,United States,New York City,New York,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,0,6.3504,2017,3,8
08-03-2017,Giulietta Baptist,Consumer,United States,New York City,New York,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,2017,3,8
07-12-2015,Frank Preis,Consumer,United States,Los Angeles,California,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0,2.4192,2015,12,7
10-07-2017,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916,2017,7,10
24-12-2017,Sean Christensen,Consumer,United States,San Jose,California,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,18.4632,2017,12,24
24-12-2017,Sean Christensen,Consumer,United States,San Jose,California,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,39.76,7,0,18.6872,2017,12,24
23-04-2018,Jay Fein,Consumer,United States,Pasadena,California,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0,26.544,2018,4,23
23-04-2018,Jay Fein,Consumer,United States,Pasadena,California,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,6,0.2,30.186,2018,4,23
23-04-2018,Jay Fein,Consumer,United States,Pasadena,California,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0,7.9662,2018,4,23
17-08-2018,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,9,0.3,-630.882,2018,8,17
22-05-2018,Rob Lucas,Consumer,United States,Los Angeles,California,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0,18.8328,2018,5,22
09-02-2018,Sarah Bern,Consumer,United States,Los Angeles,California,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.745,2018,2,9
03-03-2015,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.914,2015,3,3
03-03-2015,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.617,2015,3,3
03-03-2015,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.0512,2015,3,3
04-06-2016,Becky Pak,Consumer,United States,Los Angeles,California,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0,35.994,2016,6,4
04-06-2016,Becky Pak,Consumer,United States,Los Angeles,California,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0,395.988,2016,6,4
27-08-2017,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.216,4,0.2,3.3408,2017,8,27
12-09-2017,Steve Chapman,Corporate,United States,Roseville,Michigan,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0,31.5192,2017,9,12
30-05-2017,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0,109.422,2017,5,30
30-05-2017,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0,21.33,2017,5,30
30-05-2017,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0,13.9328,2017,5,30
30-05-2017,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0,1.4456,2017,5,30
30-05-2017,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,6,0,301.968,2017,5,30
30-05-2017,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,5,0,3.969,2017,5,30
30-05-2017,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,7,0,21.7728,2017,5,30
30-05-2017,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,1,0,35.2772,2017,5,30
10-06-2018,George Zrebassa,Corporate,United States,Thousand Oaks,California,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,0,4.116,2018,6,10
22-10-2018,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-6.54,2018,10,22
22-10-2018,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4,0.2,11.088,2018,10,22
13-06-2018,Paul Gonzalez,Consumer,United States,Springfield,Virginia,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0,50.9208,2018,6,13
23-11-2015,Damala Kotsonis,Corporate,United States,Houston,Texas,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-35.5136,2015,11,23
16-08-2018,Sarah Jordon,Consumer,United States,Columbia,Tennessee,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,3,0.7,-11.19,2018,8,16
16-08-2018,Sarah Jordon,Consumer,United States,Columbia,Tennessee,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,4,0.2,-0.8392,2018,8,16
14-01-2017,Anna Gayman,Consumer,United States,Concord,North Carolina,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,32.4684,2017,1,14
14-01-2017,Anna Gayman,Consumer,United States,Concord,North Carolina,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,0.2,31.5776,2017,1,14
16-09-2017,Keith Dawkins,Corporate,United States,San Jose,California,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-12.8784,2017,9,16
16-09-2017,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0,4.5448,2017,9,16
10-10-2017,Erica Bern,Corporate,United States,Greensboro,North Carolina,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2,-4.3792,2017,10,10
10-10-2017,Erica Bern,Corporate,United States,Greensboro,North Carolina,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,3,0.7,-2.73,2017,10,10
13-11-2016,Arthur Wiediger,Home Office,United States,Helena,Montana,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495,2016,11,13
13-11-2016,Arthur Wiediger,Home Office,United States,Helena,Montana,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,0,21.7532,2016,11,13
02-11-2015,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,0.2,239.976,2015,11,2
19-07-2017,Tracy Collins,Home Office,United States,San Francisco,California,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,0.2,4.498,2017,7,19
19-07-2017,Tracy Collins,Home Office,United States,San Francisco,California,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.5898,2017,7,19
14-05-2017,Tiffany House,Corporate,United States,Yuma,Arizona,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,7,0.2,48.7011,2017,5,14
21-02-2016,Pierre Wener,Consumer,United States,Columbia,Maryland,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,0,1270.99,2016,2,21
16-10-2018,Gary Hansen,Home Office,United States,Yuma,Arizona,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,0.7,-479.988,2018,10,16
22-06-2018,Joe Kamberova,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8,-5.0094,2018,6,22
09-09-2018,Logan Currie,Consumer,United States,Cleveland,Ohio,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,0.2,3.888,2018,9,9
09-09-2018,Logan Currie,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,0.2,-9.0904,2018,9,9
14-10-2018,Berenike Kampe,Consumer,United States,San Francisco,California,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,0,15.2988,2018,10,14
20-06-2017,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1,0,0.552,2017,6,20
20-06-2017,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0,23.6529,2017,6,20
02-09-2015,Andy Gerbode,Corporate,United States,Houston,Texas,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4,-121.2705,2015,9,2
30-01-2017,Steven Cartwright,Consumer,United States,San Francisco,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0,76.2525,2017,1,30
30-01-2017,Steven Cartwright,Consumer,United States,San Francisco,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2,0.2,17.7744,2017,1,30
30-01-2017,Steven Cartwright,Consumer,United States,San Francisco,California,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,26.01,9,0,12.2247,2017,1,30
04-12-2018,Lena Radford,Consumer,United States,Nashville,Tennessee,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649,2,0.5,-272.58,2018,12,4
23-01-2017,Christy Brittain,Consumer,United States,Los Angeles,California,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,0,21.5964,2017,1,23
26-05-2016,Ruben Dartt,Consumer,United States,Bellevue,Washington,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,0,7.8936,2016,5,26
04-05-2015,Nat Carroll,Consumer,United States,Houston,Texas,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,0.2,2.838,2015,5,4
04-05-2015,Nat Carroll,Consumer,United States,Houston,Texas,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,6,0.2,1.8468,2015,5,4
10-02-2016,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,5,0.2,7.724,2016,2,10
18-11-2015,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,4,0.5,-175.26,2015,11,18
18-11-2015,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,2015,11,18
18-11-2015,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116,6,0.3,-30.294,2015,11,18
18-11-2015,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,3,0.8,-4.9164,2015,11,18
18-11-2015,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72,5,0.2,-66.801,2015,11,18
04-09-2018,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074,2018,9,4
04-09-2018,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288,2018,9,4
29-03-2015,Mike Gockenbach,Consumer,United States,Plano,Texas,Central,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3,0.3,-152.7156,2015,3,29
05-11-2017,Logan Haushalter,Consumer,United States,San Jose,California,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72,4,0,12.96,2017,11,5
05-11-2017,Logan Haushalter,Consumer,United States,San Jose,California,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,2017,11,5
05-11-2017,Logan Haushalter,Consumer,United States,San Jose,California,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.4837,2017,11,5
10-06-2018,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,3,0,0.7065,2018,6,10
10-08-2016,Bill Donatelli,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,64.75,5,0,29.1375,2016,8,10
09-10-2016,Sonia Cooley,Consumer,United States,Miami,Florida,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872,2,0.7,-1.3104,2016,10,9
09-10-2016,Sonia Cooley,Consumer,United States,Miami,Florida,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.214,2,0.7,-8.5974,2016,10,9
09-10-2016,Sonia Cooley,Consumer,United States,Miami,Florida,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376,8,0.2,7.4752,2016,10,9
28-05-2017,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2,25.06,2017,5,28
11-05-2018,Zuschuss Carroll,Consumer,United States,New York City,New York,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,0,12.7368,2018,5,11
16-10-2017,Nona Balk,Corporate,United States,New York City,New York,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-37.9152,2017,10,16
17-11-2018,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,3,0.2,6.6177,2018,11,17
17-11-2018,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,2018,11,17
26-11-2018,Michael Nguyen,Consumer,United States,New York City,New York,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,0,264.5865,2018,11,26
26-11-2018,Michael Nguyen,Consumer,United States,New York City,New York,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0,37.884,2018,11,26
03-09-2018,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,2018,9,3
03-09-2018,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42,2018,9,3
05-12-2018,Carlos Soltero,Consumer,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,2018,12,5
05-12-2018,Carlos Soltero,Consumer,United States,New York City,New York,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,3,0,4.536,2018,12,5
10-11-2018,Michael Chen,Consumer,United States,Pasco,Washington,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,0,112.224,2018,11,10
10-11-2018,Michael Chen,Consumer,United States,Pasco,Washington,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,1,0.2,10.0772,2018,11,10
18-03-2015,Sample Company A,Home Office,United States,Burbank,California,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,0,14.43,2015,3,18
18-03-2015,Sample Company A,Home Office,United States,Burbank,California,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,0.2,415.9896,2015,3,18
18-03-2015,Sample Company A,Home Office,United States,Burbank,California,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,0,334.1142,2015,3,18
12-11-2017,Stephanie Phelps,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,0.6,-8.532,2017,11,12
26-10-2018,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,1,0.4,-13.3341,2018,10,26
26-10-2018,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,7,0.7,-65.1504,2018,10,26
